,0,1,2
1910.1,37.0,5.9976,1.6771
1911,36.0,9.5357,0.45347
1911.1,37.0,6.0026,1.5689
1912,36.0,9.5815,0.35481
1912.1,37.0,6.0075,1.4608
1913,36.0,9.6274,0.25615
1913.1,37.0,6.0125,1.3527
1914,36.0,9.6732,0.15749
1914.1,37.0,6.0175,1.2445
1915,36.0,9.7247,0.084023
1915.1,37.0,6.038,1.1273
1916,36.0,9.7762,0.010553
1916.1,37.0,6.0585,1.0101
1917,36.0,9.8276,-0.062917
1917.1,37.0,6.0789,0.89281
1918,36.0,9.8791,-0.13639
1918.1,37.0,6.0994,0.77557
1919,36.0,9.9306,-0.20986
1919.1,37.0,6.1199,0.65833
1920,36.0,9.9821,-0.28333
1920.1,37.0,6.1404,0.54108
1921,36.0,10.014,-0.38558
1921.1,37.0,6.1381,0.42863
1922,36.0,10.046,-0.48783
1922.1,37.0,6.1358,0.31618
1923,36.0,10.078,-0.59008
1923.1,37.0,6.1335,0.20373
1924,36.0,10.111,-0.69233
1924.1,37.0,6.1311,0.091277
1925,36.0,10.143,-0.79458
1925.1,37.0,6.1288,-0.021174
1926,36.0,10.175,-0.89682
1926.1,37.0,6.1265,-0.13362
1926.2,38.0,4.4082,11.428
1927,37.0,6.1467,-0.23724
1927.1,38.0,4.3722,11.297
1928,37.0,6.1668,-0.34086
1928.1,38.0,4.3361,11.166
1929,37.0,6.187,-0.44448
1929.1,38.0,4.3,11.034
1930,37.0,6.2071,-0.5481
1930.1,38.0,4.2639,10.903
1931,37.0,6.2273,-0.65172
1931.1,38.0,4.2279,10.772
1932,37.0,6.2475,-0.75534
1932.1,38.0,4.1918,10.64
1933,38.0,4.1481,10.505
1934,38.0,4.1044,10.37
1935,38.0,4.0607,10.236
1936,38.0,4.017,10.101
1937,38.0,3.9733,9.9659
1938,38.0,3.9296,9.8311
1939,38.0,3.9053,9.6939
1940,38.0,3.881,9.5566
1941,38.0,3.8567,9.4194
1942,38.0,3.8325,9.2821
1943,38.0,3.8082,9.1449
1944,38.0,3.7839,9.0077
1945,38.0,3.7589,8.8741
1946,38.0,3.7339,8.7406
1947,38.0,3.7089,8.6071
1948,38.0,3.6839,8.4735
1949,38.0,3.6589,8.34
1950,38.0,3.6339,8.2065
1951,38.0,3.6083,8.0698
1952,38.0,3.5827,7.9331
1953,38.0,3.5572,7.7965
1954,38.0,3.5316,7.6598
1955,38.0,3.506,7.5231
1956,38.0,3.4804,7.3865
1957,38.0,3.4612,7.2543
1958,38.0,3.442,7.1222
1959,38.0,3.4228,6.99
1960,38.0,3.4036,6.8579
1961,38.0,3.3844,6.7258
1962,38.0,3.3652,6.5936
1963,38.0,3.3311,6.4652
1964,38.0,3.2971,6.3367
1965,38.0,3.263,6.2083
1966,38.0,3.229,6.0799
1967,38.0,3.1949,5.9514
1968,38.0,3.1609,5.823
1968.1,39.0,5.355,11.388
1969,38.0,3.1477,5.7007
1969.1,39.0,5.3474,11.258
1970,38.0,3.1346,5.5784
1970.1,39.0,5.3397,11.128
1971,38.0,3.1215,5.4562
1971.1,39.0,5.3321,10.998
1972,38.0,3.1083,5.3339
1972.1,39.0,5.3245,10.868
1973,38.0,3.0952,5.2116
1973.1,39.0,5.3168,10.738
1974,38.0,3.082,5.0894
1974.1,39.0,5.3092,10.608
1975,38.0,3.0686,4.9725
1975.1,39.0,5.3014,10.475
1976,38.0,3.0551,4.8555
1976.1,39.0,5.2936,10.342
1977,38.0,3.0416,4.7386
1977.1,39.0,5.2858,10.209
1978,38.0,3.0281,4.6217
1978.1,39.0,5.278,10.076
1979,38.0,3.0147,4.5048
1979.1,39.0,5.2702,9.9427
1980,38.0,3.0012,4.3879
1980.1,39.0,5.2624,9.8097
1980.2,40.0,-0.45828,-2.4238
1981,38.0,2.9803,4.2363
1981.1,39.0,5.2679,9.6742
1981.2,40.0,-0.37634,-2.3887
1982,38.0,2.9594,4.0848
1982.1,39.0,5.2734,9.5388
1982.2,40.0,-0.2944,-2.3536
1983,38.0,2.9385,3.9333
1983.1,39.0,5.279,9.4033
1983.2,40.0,-0.21246,-2.3186
1984,38.0,2.9176,3.7817
1984.1,39.0,5.2845,9.2679
1984.2,40.0,-0.13052,-2.2835
1985,38.0,2.8967,3.6302
1985.1,39.0,5.2901,9.1324
1985.2,40.0,-0.048576,-2.2485
1986,38.0,2.8758,3.4787
1986.1,39.0,5.2956,8.9969
1986.2,40.0,0.033364,-2.2134
1987,38.0,2.8918,3.3424
1987.1,39.0,5.2736,8.864
1987.2,40.0,0.09965,-2.134
1988,38.0,2.9077,3.2061
1988.1,39.0,5.2516,8.731
1988.2,40.0,0.16594,-2.0547
1989,38.0,2.9236,3.0698
1989.1,39.0,5.2297,8.5981
1989.2,40.0,0.23222,-1.9754
1990,38.0,2.9395,2.9336
1990.1,39.0,5.2077,8.4651
1990.2,40.0,0.29851,-1.896
1991,38.0,2.9554,2.7973
1991.1,39.0,5.1857,8.3322
1991.2,40.0,0.36479,-1.8167
1992,38.0,2.9713,2.661
1992.1,39.0,5.1637,8.1992
1992.2,40.0,0.43108,-1.7373
1993,38.0,2.9573,2.528
1993.1,39.0,5.1617,8.0715
1993.2,40.0,0.49681,-1.641
1994,38.0,2.9432,2.395
1994.1,39.0,5.1597,7.9437
1994.2,40.0,0.56254,-1.5446
1995,38.0,2.9292,2.262
1995.1,39.0,5.1578,7.8159
1995.2,40.0,0.62828,-1.4482
1996,38.0,2.9152,2.129
1996.1,39.0,5.1558,7.6881
1996.2,40.0,0.69401,-1.3519
1997,38.0,2.9011,1.9961
1997.1,39.0,5.1538,7.5604
1997.2,40.0,0.75974,-1.2555
1998,38.0,2.8871,1.8631
1998.1,39.0,5.1518,7.4326
1998.2,40.0,0.82547,-1.1592
1999,38.0,2.8727,1.7358
1999.1,39.0,5.1428,7.3017
1999.2,40.0,0.88992,-1.0821
2000,38.0,2.8583,1.6085
2000.1,39.0,5.1337,7.1708
2000.2,40.0,0.95438,-1.0051
2001,38.0,2.844,1.4812
2001.1,39.0,5.1247,7.0398
2001.2,40.0,1.0188,-0.92806
2002,38.0,2.8296,1.3539
2002.1,39.0,5.1157,6.9089
2002.2,40.0,1.0833,-0.85102
2003,38.0,2.8152,1.2266
2003.1,39.0,5.1066,6.778
2003.2,40.0,1.1477,-0.77399
2004,38.0,2.8008,1.0993
2004.1,39.0,5.0976,6.6471
2004.2,40.0,1.2122,-0.69696
2005,38.0,2.7707,0.97696
2005.1,39.0,5.0674,6.5046
2005.2,40.0,1.237,-0.59771
2006,38.0,2.7406,0.85457
2006.1,39.0,5.0372,6.3621
2006.2,40.0,1.2618,-0.49847
2007,38.0,2.7105,0.73219
2007.1,39.0,5.007,6.2195
2007.2,40.0,1.2866,-0.39922
2008,38.0,2.6803,0.6098
2008.1,39.0,4.9768,6.077
2008.2,40.0,1.3113,-0.29998
2009,38.0,2.6502,0.48741
2009.1,39.0,4.9466,5.9345
2009.2,40.0,1.3361,-0.20073
2010,38.0,2.6201,0.36503
2010.1,39.0,4.9164,5.792
2010.2,40.0,1.3609,-0.10148
2011,38.0,2.5504,0.24588
2011.1,39.0,4.9137,5.663
2011.2,40.0,1.4009,-0.0025273
2012,38.0,2.4808,0.12674
2012.1,39.0,4.9109,5.5341
2012.2,40.0,1.4408,0.09643
2013,38.0,2.4111,0.0075915
2013.1,39.0,4.9081,5.4052
2013.2,40.0,1.4807,0.19539
2014,38.0,2.3414,-0.11155
2014.1,39.0,4.9054,5.2763
2014.2,40.0,1.5206,0.29435
2015,38.0,2.2717,-0.2307
2015.1,39.0,4.9026,5.1474
2015.2,40.0,1.5605,0.3933
2016,38.0,2.202,-0.34984
2016.1,39.0,4.8998,5.0184
2016.2,40.0,1.6004,0.49226
2017,38.0,2.131,-0.46241
2017.1,39.0,4.8823,4.8937
2017.2,40.0,1.6321,0.59759
2018,38.0,2.06,-0.57498
2018.1,39.0,4.8647,4.7689
2018.2,40.0,1.6638,0.70293
2019,38.0,1.989,-0.68754
2019.1,39.0,4.8472,4.6441
2019.2,40.0,1.6955,0.80826
2020,38.0,1.918,-0.80011
2020.1,39.0,4.8296,4.5194
2020.2,40.0,1.7271,0.91359
2021,38.0,1.8469,-0.91267
2021.1,39.0,4.8121,4.3946
2021.2,40.0,1.7588,1.0189
2022,38.0,1.7759,-1.0252
2022.1,39.0,4.7946,4.2698
2022.2,40.0,1.7905,1.1243
2023,38.0,1.68,-1.1147
2023.1,39.0,4.7767,4.1425
2023.2,40.0,1.8444,1.2128
2024,38.0,1.5841,-1.2041
2024.1,39.0,4.7587,4.0152
2024.2,40.0,1.8983,1.3013
2025,38.0,1.4881,-1.2935
2025.1,39.0,4.7408,3.8878
2025.2,40.0,1.9522,1.3898
2026,38.0,1.3922,-1.3829
2026.1,39.0,4.7229,3.7605
2026.2,40.0,2.0061,1.4783
2027,38.0,1.2963,-1.4723
2027.1,39.0,4.705,3.6331
2027.2,40.0,2.06,1.5669
2028,38.0,1.2004,-1.5617
2028.1,39.0,4.6871,3.5058
2028.2,40.0,2.114,1.6554
2029,39.0,4.6836,3.3769
2029.1,40.0,2.1293,1.7481
2030,39.0,4.6801,3.2479
2030.1,40.0,2.1447,1.8409
2031,39.0,4.6766,3.119
2031.1,40.0,2.1601,1.9336
2032,39.0,4.6731,2.9901
2032.1,40.0,2.1754,2.0264
2033,39.0,4.6696,2.8611
2033.1,40.0,2.1908,2.1191
2034,39.0,4.6661,2.7322
2034.1,40.0,2.2062,2.2119
2035,39.0,4.6474,2.6078
2035.1,40.0,2.2587,2.3141
2036,39.0,4.6286,2.4834
2036.1,40.0,2.3113,2.4163
2037,39.0,4.6099,2.359
2037.1,40.0,2.3639,2.5184
2038,39.0,4.5912,2.2346
2038.1,40.0,2.4165,2.6206
2039,39.0,4.5724,2.1103
2039.1,40.0,2.4691,2.7228
2040,39.0,4.5537,1.9859
2040.1,40.0,2.5216,2.825
2041,39.0,4.5572,1.8607
2041.1,40.0,2.5659,2.9329
2042,39.0,4.5607,1.7356
2042.1,40.0,2.6101,3.0409
2043,39.0,4.5642,1.6105
2043.1,40.0,2.6543,3.1488
2044,39.0,4.5677,1.4853
2044.1,40.0,2.6985,3.2568
2045,39.0,4.5712,1.3602
2045.1,40.0,2.7428,3.3647
2046,39.0,4.5747,1.235
2046.1,40.0,2.787,3.4726
2047,39.0,4.5707,1.1069
2047.1,40.0,2.8304,3.5787
2048,39.0,4.5666,0.97878
2048.1,40.0,2.8739,3.6847
2049,39.0,4.5626,0.85065
2049.1,40.0,2.9173,3.7907
2050,39.0,4.5586,0.72252
2050.1,40.0,2.9608,3.8967
2051,39.0,4.5545,0.59439
2051.1,40.0,3.0042,4.0027
2052,39.0,4.5505,0.46626
2052.1,40.0,3.0476,4.1087
2053,39.0,4.5387,0.33498
2053.1,40.0,3.0686,4.2038
2054,39.0,4.5269,0.2037
2054.1,40.0,3.0896,4.2988
2055,39.0,4.5151,0.072425
2055.1,40.0,3.1105,4.3938
2056,39.0,4.5033,-0.058852
2056.1,40.0,3.1315,4.4889
2057,39.0,4.4915,-0.19013
2057.1,40.0,3.1524,4.5839
2058,39.0,4.4797,-0.32141
2058.1,40.0,3.1734,4.6789
2059,39.0,4.4905,-0.43552
2059.1,40.0,3.2085,4.7734
2060,39.0,4.5012,-0.54964
2060.1,40.0,3.2435,4.8678
2061,39.0,4.512,-0.66375
2061.1,40.0,3.2786,4.9623
2062,39.0,4.5227,-0.77787
2062.1,40.0,3.3137,5.0567
2063,39.0,4.5335,-0.89198
2063.1,40.0,3.3487,5.1512
2064,39.0,4.5443,-1.0061
2064.1,40.0,3.3838,5.2456
2065,40.0,3.4039,5.3452
2066,40.0,3.424,5.4448
2067,40.0,3.4441,5.5444
2068,40.0,3.4641,5.644
2069,40.0,3.4842,5.7437
2070,40.0,3.5043,5.8433
2071,40.0,3.5027,5.9474
2072,40.0,3.5011,6.0516
2073,40.0,3.4995,6.1557
2074,40.0,3.4979,6.2599
2075,40.0,3.4963,6.364
2076,40.0,3.4946,6.4682
2077,40.0,3.5072,6.5642
2078,40.0,3.5198,6.6601
2079,40.0,3.5324,6.7561
2080,40.0,3.545,6.852
2081,40.0,3.5576,6.948
2082,40.0,3.5702,7.0439
2083,40.0,3.5824,7.1455
2084,40.0,3.5947,7.2471
2085,40.0,3.607,7.3487
2086,40.0,3.6192,7.4503
2087,40.0,3.6315,7.5519
2088,40.0,3.6437,7.6535
2089,40.0,3.6489,7.753
2090,40.0,3.654,7.8526
2091,40.0,3.6592,7.9521
2092,40.0,3.6643,8.0516
2093,40.0,3.6695,8.1512
2094,40.0,3.6746,8.2507
2095,40.0,3.6865,8.349
2096,40.0,3.6985,8.4472
2097,40.0,3.7104,8.5455
2098,40.0,3.7223,8.6437
2099,40.0,3.7342,8.742
2100,40.0,3.7461,8.8402
2101,40.0,3.7509,8.9433
2102,40.0,3.7557,9.0464
2103,40.0,3.7605,9.1495
2104,40.0,3.7653,9.2527
2105,40.0,3.7701,9.3558
2106,40.0,3.7749,9.4589
2107,40.0,3.7796,9.5602
2108,40.0,3.7843,9.6616
2109,40.0,3.789,9.7629
2110,40.0,3.7937,9.8643
2111,40.0,3.7984,9.9656
2112,40.0,3.8031,10.067
2112.1,41.0,5.9683,12.395
2113,40.0,3.8211,10.167
2113.1,41.0,6.0127,12.29
2114,40.0,3.839,10.267
2114.1,41.0,6.0571,12.185
2115,40.0,3.857,10.367
2115.1,41.0,6.1015,12.08
2116,40.0,3.875,10.468
2116.1,41.0,6.1459,11.975
2117,40.0,3.893,10.568
2117.1,41.0,6.1903,11.87
2118,40.0,3.9109,10.668
2118.1,41.0,6.2347,11.765
2118.2,42.0,5.1841,12.666
2119,40.0,3.9218,10.773
2119.1,41.0,6.1917,11.719
2119.2,42.0,5.1738,12.603
2120,40.0,3.9327,10.877
2120.1,41.0,6.1488,11.673
2120.2,42.0,5.1634,12.541
2121,40.0,3.9436,10.982
2121.1,41.0,6.1058,11.627
2121.2,42.0,5.1531,12.478
2122,40.0,3.9545,11.086
2122.1,41.0,6.0629,11.581
2122.2,42.0,5.1427,12.416
2123,40.0,3.9654,11.191
2123.1,41.0,6.0199,11.535
2123.2,42.0,5.1324,12.353
2124,40.0,3.9763,11.296
2124.1,41.0,5.977,11.488
2124.2,42.0,5.122,12.291
2125,40.0,4.0068,11.393
2125.1,41.0,5.9689,11.392
2125.2,42.0,5.1584,12.198
2126,40.0,4.0373,11.49
2126.1,41.0,5.9608,11.295
2126.2,42.0,5.1947,12.104
2127,40.0,4.0678,11.587
2127.1,41.0,5.9527,11.198
2127.2,42.0,5.2311,12.011
2128,40.0,4.0983,11.684
2128.1,41.0,5.9446,11.101
2128.2,42.0,5.2674,11.918
2129,40.0,4.1288,11.781
2129.1,41.0,5.9365,11.004
2129.2,42.0,5.3038,11.825
2130,40.0,4.1593,11.878
2130.1,41.0,5.9285,10.907
2130.2,42.0,5.3401,11.732
2130.3,43.0,5.201,13.182
2130.4,44.0,6.0555,12.916
2131,40.0,4.1957,11.974
2131.1,41.0,5.9536,10.803
2131.2,42.0,5.3377,11.636
2131.3,43.0,5.2118,13.078
2131.4,44.0,6.0552,12.805
2132,40.0,4.2321,12.07
2132.1,41.0,5.9788,10.7
2132.2,42.0,5.3353,11.539
2132.3,43.0,5.2226,12.974
2132.4,44.0,6.0548,12.694
2133,40.0,4.2686,12.165
2133.1,41.0,6.0039,10.596
2133.2,42.0,5.3329,11.443
2133.3,43.0,5.2334,12.869
2133.4,44.0,6.0544,12.583
2134,40.0,4.305,12.261
2134.1,41.0,6.0291,10.492
2134.2,42.0,5.3305,11.347
2134.3,43.0,5.2443,12.765
2134.4,44.0,6.054,12.471
2135,40.0,4.3414,12.356
2135.1,41.0,6.0543,10.389
2135.2,42.0,5.328,11.251
2135.3,43.0,5.2551,12.661
2135.4,44.0,6.0536,12.36
2136,40.0,4.3779,12.452
2136.1,41.0,6.0794,10.285
2136.2,42.0,5.3256,11.155
2136.3,43.0,5.2659,12.557
2136.4,44.0,6.0532,12.249
2137,40.0,4.4012,12.533
2137.1,41.0,6.0843,10.192
2137.2,42.0,5.3344,11.103
2137.3,43.0,5.2688,12.489
2137.4,44.0,6.0849,12.143
2138,40.0,4.4245,12.615
2138.1,41.0,6.0892,10.099
2138.2,42.0,5.3432,11.052
2138.3,43.0,5.2717,12.42
2138.4,44.0,6.1165,12.037
2139,40.0,4.4479,12.696
2139.1,41.0,6.0941,10.006
2139.2,42.0,5.352,11.0
2139.3,43.0,5.2746,12.352
2139.4,44.0,6.1482,11.931
2140,40.0,4.4712,12.777
2140.1,41.0,6.099,9.9128
2140.2,42.0,5.3608,10.949
2140.3,43.0,5.2776,12.283
2140.4,44.0,6.1799,11.825
2141,40.0,4.4946,12.858
2141.1,41.0,6.1039,9.8198
2141.2,42.0,5.3696,10.897
2141.3,43.0,5.2805,12.215
2141.4,44.0,6.2115,11.719
2142,40.0,4.5179,12.939
2142.1,41.0,6.1088,9.7269
2142.2,42.0,5.3784,10.846
2142.3,43.0,5.2834,12.146
2142.4,44.0,6.2432,11.613
2143,41.0,6.0866,9.6379
2143.1,42.0,5.395,10.768
2143.2,43.0,5.2945,12.039
2143.3,44.0,6.2352,11.523
2144,41.0,6.0644,9.549
2144.1,42.0,5.4117,10.69
2144.2,43.0,5.3056,11.932
2144.3,44.0,6.2271,11.433
2145,41.0,6.0422,9.4601
2145.1,42.0,5.4283,10.612
2145.2,43.0,5.3167,11.824
2145.3,44.0,6.2191,11.343
2146,41.0,6.0199,9.3711
2146.1,42.0,5.445,10.534
2146.2,43.0,5.3278,11.717
2146.3,44.0,6.211,11.253
2147,41.0,5.9977,9.2822
2147.1,42.0,5.4616,10.456
2147.2,43.0,5.3389,11.61
2147.3,44.0,6.203,11.163
2148,41.0,5.9755,9.1933
2148.1,42.0,5.4782,10.378
2148.2,43.0,5.35,11.503
2148.3,44.0,6.195,11.073
2149,41.0,5.9732,9.1039
2149.1,42.0,5.4824,10.285
2149.2,43.0,5.3476,11.406
2149.3,44.0,6.1934,10.982
2150,41.0,5.9709,9.0145
2150.1,42.0,5.4865,10.192
2150.2,43.0,5.3452,11.309
2150.3,44.0,6.1918,10.891
2151,41.0,5.9687,8.9252
2151.1,42.0,5.4906,10.099
2151.2,43.0,5.3428,11.212
2151.3,44.0,6.1902,10.8
2152,41.0,5.9664,8.8358
2152.1,42.0,5.4947,10.006
2152.2,43.0,5.3404,11.116
2152.3,44.0,6.1886,10.709
2153,41.0,5.9641,8.7464
2153.1,42.0,5.4988,9.9134
2153.2,43.0,5.338,11.019
2153.3,44.0,6.187,10.617
2154,41.0,5.9619,8.6571
2154.1,42.0,5.5029,9.8204
2154.2,43.0,5.3355,10.922
2154.3,44.0,6.1854,10.526
2155,41.0,5.9524,8.573
2155.1,42.0,5.4937,9.7254
2155.2,43.0,5.3328,10.83
2155.3,44.0,6.1901,10.441
2156,41.0,5.9429,8.4889
2156.1,42.0,5.4844,9.6304
2156.2,43.0,5.3301,10.739
2156.3,44.0,6.1948,10.355
2157,41.0,5.9335,8.4049
2157.1,42.0,5.4751,9.5353
2157.2,43.0,5.3273,10.647
2157.3,44.0,6.1994,10.269
2158,41.0,5.924,8.3208
2158.1,42.0,5.4658,9.4403
2158.2,43.0,5.3246,10.555
2158.3,44.0,6.2041,10.184
2159,41.0,5.9145,8.2367
2159.1,42.0,5.4565,9.3453
2159.2,43.0,5.3219,10.463
2159.3,44.0,6.2087,10.098
2160,41.0,5.9051,8.1527
2160.1,42.0,5.4472,9.2503
2160.2,43.0,5.3191,10.371
2160.3,44.0,6.2134,10.012
2161,41.0,5.882,8.0595
2161.1,42.0,5.4511,9.1612
2161.2,43.0,5.3166,10.271
2161.3,44.0,6.2185,9.9185
2162,41.0,5.859,7.9664
2162.1,42.0,5.4549,9.0722
2162.2,43.0,5.3141,10.171
2162.3,44.0,6.2236,9.8248
2163,41.0,5.836,7.8733
2163.1,42.0,5.4588,8.9831
2163.2,43.0,5.3116,10.071
2163.3,44.0,6.2287,9.7311
2164,41.0,5.813,7.7802
2164.1,42.0,5.4626,8.8941
2164.2,43.0,5.3091,9.9713
2164.3,44.0,6.2338,9.6375
2165,41.0,5.79,7.6871
2165.1,42.0,5.4665,8.8051
2165.2,43.0,5.3066,9.8713
2165.3,44.0,6.2388,9.5438
2166,41.0,5.767,7.594
2166.1,42.0,5.4703,8.716
2166.2,43.0,5.3042,9.7713
2166.3,44.0,6.2439,9.4501
2167,41.0,5.7641,7.5077
2167.1,42.0,5.4602,8.632
2167.2,43.0,5.2811,9.6754
2167.3,44.0,6.2349,9.368
2168,41.0,5.7611,7.4214
2168.1,42.0,5.4502,8.5479
2168.2,43.0,5.258,9.5796
2168.3,44.0,6.2259,9.2859
2169,41.0,5.7582,7.3351
2169.1,42.0,5.4401,8.4639
2169.2,43.0,5.235,9.4837
2169.3,44.0,6.2169,9.2037
2170,41.0,5.7553,7.2488
2170.1,42.0,5.43,8.3798
2170.2,43.0,5.2119,9.3879
2170.3,44.0,6.2079,9.1216
2171,41.0,5.7524,7.1626
2171.1,42.0,5.42,8.2958
2171.2,43.0,5.1888,9.292
2171.3,44.0,6.1988,9.0395
2172,41.0,5.7494,7.0763
2172.1,42.0,5.4099,8.2117
2172.2,43.0,5.1658,9.1962
2172.3,44.0,6.1898,8.9574
2173,41.0,5.7465,6.9887
2173.1,42.0,5.3923,8.1402
2173.2,43.0,5.1486,9.1128
2173.3,44.0,6.1878,8.8675
2174,41.0,5.7435,6.9012
2174.1,42.0,5.3746,8.0688
2174.2,43.0,5.1314,9.0295
2174.3,44.0,6.1858,8.7776
2175,41.0,5.7405,6.8137
2175.1,42.0,5.3569,7.9973
2175.2,43.0,5.1143,8.9462
2175.3,44.0,6.1838,8.6877
2176,41.0,5.7376,6.7262
2176.1,42.0,5.3393,7.9259
2176.2,43.0,5.0971,8.8628
2176.3,44.0,6.1818,8.5978
2177,41.0,5.7346,6.6386
2177.1,42.0,5.3216,7.8544
2177.2,43.0,5.0799,8.7795
2177.3,44.0,6.1798,8.5079
2178,41.0,5.7316,6.5511
2178.1,42.0,5.3039,7.783
2178.2,43.0,5.0627,8.6962
2178.3,44.0,6.1778,8.418
2179,41.0,5.7146,6.4615
2179.1,42.0,5.2935,7.6966
2179.2,43.0,5.0522,8.612
2179.3,44.0,6.1894,8.3274
2180,41.0,5.6975,6.3719
2180.1,42.0,5.2831,7.6103
2180.2,43.0,5.0416,8.5278
2180.3,44.0,6.201,8.2369
2181,41.0,5.6804,6.2823
2181.1,42.0,5.2727,7.524
2181.2,43.0,5.031,8.4436
2181.3,44.0,6.2126,8.1463
2182,41.0,5.6634,6.1926
2182.1,42.0,5.2623,7.4377
2182.2,43.0,5.0205,8.3593
2182.3,44.0,6.2242,8.0557
2183,41.0,5.6463,6.103
2183.1,42.0,5.2519,7.3513
2183.2,43.0,5.0099,8.2751
2183.3,44.0,6.2358,7.9652
2184,41.0,5.6292,6.0134
2184.1,42.0,5.2415,7.265
2184.2,43.0,4.9993,8.1909
2184.3,44.0,6.2475,7.8746
2184.4,45.0,5.1372,11.914
2185,41.0,5.6261,5.9233
2185.1,42.0,5.231,7.1774
2185.2,43.0,4.9817,8.1051
2185.3,44.0,6.2245,7.788
2185.4,45.0,5.1222,11.799
2186,41.0,5.6229,5.8332
2186.1,42.0,5.2204,7.0898
2186.2,43.0,4.9641,8.0193
2186.3,44.0,6.2015,7.7014
2186.4,45.0,5.1071,11.683
2187,41.0,5.6198,5.743
2187.1,42.0,5.2099,7.0022
2187.2,43.0,4.9465,7.9335
2187.3,44.0,6.1785,7.6148
2187.4,45.0,5.092,11.568
2188,41.0,5.6166,5.6529
2188.1,42.0,5.1993,6.9146
2188.2,43.0,4.9288,7.8478
2188.3,44.0,6.1556,7.5282
2188.4,45.0,5.077,11.452
2189,41.0,5.6134,5.5628
2189.1,42.0,5.1887,6.827
2189.2,43.0,4.9112,7.762
2189.3,44.0,6.1326,7.4416
2189.4,45.0,5.0619,11.337
2190,41.0,5.6103,5.4727
2190.1,42.0,5.1782,6.7394
2190.2,43.0,4.8936,7.6762
2190.3,44.0,6.1096,7.355
2190.4,45.0,5.0469,11.221
2191,41.0,5.6071,5.3812
2191.1,42.0,5.1675,6.6505
2191.2,43.0,4.8826,7.5895
2191.3,44.0,6.1009,7.2533
2191.4,45.0,5.0109,11.122
2192,41.0,5.6039,5.2898
2192.1,42.0,5.1568,6.5616
2192.2,43.0,4.8717,7.5028
2192.3,44.0,6.0922,7.1517
2192.4,45.0,4.9749,11.023
2193,41.0,5.6007,5.1983
2193.1,42.0,5.1461,6.4727
2193.2,43.0,4.8608,7.4161
2193.3,44.0,6.0834,7.05
2193.4,45.0,4.9389,10.924
2194,41.0,5.5975,5.1069
2194.1,42.0,5.1354,6.3838
2194.2,43.0,4.8499,7.3294
2194.3,44.0,6.0747,6.9483
2194.4,45.0,4.9029,10.825
2195,41.0,5.5943,5.0154
2195.1,42.0,5.1246,6.2949
2195.2,43.0,4.8389,7.2427
2195.3,44.0,6.066,6.8467
2195.4,45.0,4.8669,10.726
2196,41.0,5.5911,4.924
2196.1,42.0,5.1139,6.206
2196.2,43.0,4.828,7.156
2196.3,44.0,6.0572,6.745
2196.4,45.0,4.8309,10.627
2196.5,46.0,5.3141,12.335
2197,41.0,5.5734,4.8302
2197.1,42.0,5.1172,6.1167
2197.2,43.0,4.8242,7.0611
2197.3,44.0,6.027,6.6477
2197.4,45.0,4.8211,10.528
2197.5,46.0,5.3119,12.234
2198,41.0,5.5558,4.7365
2198.1,42.0,5.1205,6.0273
2198.2,43.0,4.8203,6.9662
2198.3,44.0,5.9967,6.5505
2198.4,45.0,4.8112,10.428
2198.5,46.0,5.3098,12.133
2199,41.0,5.5382,4.6428
2199.1,42.0,5.1238,5.9379
2199.2,43.0,4.8165,6.8713
2199.3,44.0,5.9665,6.4532
2199.4,45.0,4.8013,10.328
2199.5,46.0,5.3076,12.033
2200,41.0,5.5205,4.549
2200.1,42.0,5.1272,5.8486
2200.2,43.0,4.8127,6.7764
2200.3,44.0,5.9363,6.356
2200.4,45.0,4.7914,10.228
2200.5,46.0,5.3054,11.932
2201,41.0,5.5029,4.4553
2201.1,42.0,5.1305,5.7592
2201.2,43.0,4.8088,6.6815
2201.3,44.0,5.906,6.2587
2201.4,45.0,4.7816,10.129
2201.5,46.0,5.3033,11.831
2202,41.0,5.4853,4.3616
2202.1,42.0,5.1338,5.6698
2202.2,43.0,4.805,6.5866
2202.3,44.0,5.8758,6.1615
2202.4,45.0,4.7717,10.029
2202.5,46.0,5.3011,11.73
2203,41.0,5.4815,4.2752
2203.1,42.0,5.1011,5.5846
2203.2,43.0,4.7935,6.5047
2203.3,44.0,5.8511,6.0855
2203.4,45.0,4.7551,9.9204
2203.5,46.0,5.285,11.646
2204,41.0,5.4778,4.1888
2204.1,42.0,5.0685,5.4993
2204.2,43.0,4.7821,6.4227
2204.3,44.0,5.8264,6.0095
2204.4,45.0,4.7385,9.8119
2204.5,46.0,5.2689,11.563
2205,41.0,5.4741,4.1025
2205.1,42.0,5.0359,5.4141
2205.2,43.0,4.7706,6.3408
2205.3,44.0,5.8017,5.9335
2205.4,45.0,4.7219,9.7033
2205.5,46.0,5.2527,11.479
2206,41.0,5.4704,4.0161
2206.1,42.0,5.0033,5.3288
2206.2,43.0,4.7592,6.2588
2206.3,44.0,5.777,5.8575
2206.4,45.0,4.7053,9.5948
2206.5,46.0,5.2366,11.395
2207,41.0,5.4666,3.9298
2207.1,42.0,4.9707,5.2436
2207.2,43.0,4.7478,6.1769
2207.3,44.0,5.7523,5.7815
2207.4,45.0,4.6888,9.4862
2207.5,46.0,5.2205,11.311
2208,41.0,5.4629,3.8434
